event_time,symbol,price,quantity,trade_time
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.44,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71674.45,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.1,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.1,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.1,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.11,0.013,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.11,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.18,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.18,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.18,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.19,0.13464,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.19,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.19,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.19,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.36,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.36,7e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.63,0.00933,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71675.63,8e-05,2026-04-12 12:09:26.891000
2026-04-12 12:09:26.892000,BTCUSDT,71676.0,0.003,2026-04-12 12:09:26.891000
2026-04-12 12:09:27.641000,BTCUSDT,71676.37,7e-05,2026-04-12 12:09:27.640000
2026-04-12 12:09:27.641000,BTCUSDT,71676.37,7e-05,2026-04-12 12:09:27.640000
2026-04-12 12:09:27.641000,BTCUSDT,71676.37,0.00275,2026-04-12 12:09:27.640000
2026-04-12 12:09:29.055000,BTCUSDT,71676.36,0.00059,2026-04-12 12:09:29.055000
2026-04-12 12:09:29.080000,BTCUSDT,71676.37,0.00813,2026-04-12 12:09:29.080000
2026-04-12 12:09:29.147000,BTCUSDT,71676.37,0.00139,2026-04-12 12:09:29.146000
2026-04-12 12:09:29.197000,BTCUSDT,71676.36,0.00701,2026-04-12 12:09:29.196000
2026-04-12 12:09:29.285000,BTCUSDT,71676.37,0.00033,2026-04-12 12:09:29.285000
2026-04-12 12:09:30.937000,BTCUSDT,71676.36,0.00013,2026-04-12 12:09:30.937000
2026-04-12 12:09:31.115000,BTCUSDT,71676.36,0.01113,2026-04-12 12:09:31.115000
2026-04-12 12:09:32.052000,BTCUSDT,71676.37,0.00034,2026-04-12 12:09:32.052000
2026-04-12 12:09:32.175000,BTCUSDT,71676.36,0.0003,2026-04-12 12:09:32.175000
2026-04-12 12:09:32.496000,BTCUSDT,71676.36,0.00127,2026-04-12 12:09:32.496000
2026-04-12 12:09:32.951000,BTCUSDT,71676.36,0.00144,2026-04-12 12:09:32.950000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.11246,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.05579,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.13527,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.12143,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.198,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.003,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,7e-05,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00187,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00027,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.017,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.019,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.027,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.13606,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00048,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00048,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00069,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,7e-05,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00048,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.00014,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,7e-05,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.0004,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,8e-05,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.594000,BTCUSDT,71676.37,0.15519,2026-04-12 12:09:34.594000
2026-04-12 12:09:34.696000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:34.695000
2026-04-12 12:09:34.696000,BTCUSDT,71676.36,0.00014,2026-04-12 12:09:34.695000
2026-04-12 12:09:34.696000,BTCUSDT,71676.36,0.00014,2026-04-12 12:09:34.695000
2026-04-12 12:09:34.696000,BTCUSDT,71676.36,0.00014,2026-04-12 12:09:34.695000
2026-04-12 12:09:34.696000,BTCUSDT,71676.36,0.00048,2026-04-12 12:09:34.695000
2026-04-12 12:09:35.390000,BTCUSDT,71676.36,0.0001,2026-04-12 12:09:35.390000
2026-04-12 12:09:36.444000,BTCUSDT,71676.37,0.0002,2026-04-12 12:09:36.444000
2026-04-12 12:09:36.577000,BTCUSDT,71676.37,8e-05,2026-04-12 12:09:36.576000
2026-04-12 12:09:37.684000,BTCUSDT,71676.36,0.04,2026-04-12 12:09:37.684000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.03632,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.00014,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.00014,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.00665,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.00069,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,0.00047,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.36,7e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.35,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71676.35,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71675.83,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71675.01,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71675.01,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71675.01,8e-05,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.690000,BTCUSDT,71675.0,0.02754,2026-04-12 12:09:37.690000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,0.07338,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,0.00014,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:37.744000
2026-04-12 12:09:37.745000,BTCUSDT,71675.0,0.03652,2026-04-12 12:09:37.744000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,0.01989,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,0.0007,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,0.00048,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,0.00014,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71675.0,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.99,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.99,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.99,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.99,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.99,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.43,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.41,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.41,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.39,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71674.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.83,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.83,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.83,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,0.00674,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,0.00023,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,0.0026,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.67,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71673.67,9e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.89,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.24,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.24,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71672.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.76,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.68,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.48,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.05,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.05,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.05,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.05,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71671.05,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.74,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71670.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.99,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.99,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.99,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.99,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.99,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.9,0.00084,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.82,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.56,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.56,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.56,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.56,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.56,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.53,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.53,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.53,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,0.04597,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,0.03204,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.52,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71669.19,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.92,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.55,0.00189,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.44,0.00029,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.33,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.08,0.00015,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71668.0,0.0004,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71667.32,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71667.32,7e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71667.27,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71667.27,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.267000,BTCUSDT,71667.27,8e-05,2026-04-12 12:09:38.266000
2026-04-12 12:09:38.463000,BTCUSDT,71667.26,7e-05,2026-04-12 12:09:38.463000
2026-04-12 12:09:38.463000,BTCUSDT,71667.26,0.00693,2026-04-12 12:09:38.463000
2026-04-12 12:09:38.788000,BTCUSDT,71667.26,0.02085,2026-04-12 12:09:38.788000
2026-04-12 12:09:38.788000,BTCUSDT,71667.26,0.02085,2026-04-12 12:09:38.788000
2026-04-12 12:09:38.789000,BTCUSDT,71667.26,0.01295,2026-04-12 12:09:38.788000
